표준버스정류장ID,노선번호,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,정류소명,X좌표,Y좌표,매칭된지하철역,역과거리(m)
100000393,N62,49,53,98,87,8,5,0,0,0,0,0,0,종로4가.종묘,126.995396,37.570637,을지로4가,507.6049105519569
100000394,N15,7,14,81,98,58,48,0,0,0,0,0,0,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000394,N15,0,0,0,0,32,31,69,40,37,53,0,0,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000394,N31,0,0,94,54,58,57,38,26,0,0,0,0,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000394,N31,0,0,0,0,0,0,27,42,47,58,14,11,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000394,N26,0,0,0,0,0,0,52,90,22,92,0,0,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000394,N26,0,0,54,84,47,71,0,0,0,0,0,0,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000394,N62,19,17,66,93,11,36,0,0,0,0,0,0,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000394,N62,0,0,0,0,12,29,31,50,14,52,0,0,종로5가.광장시장,126.999061,37.570787,을지로4가,470.8524634957779
100000395,N15,0,0,0,0,18,26,36,37,35,34,0,0,종로5가.광장시장,126.999606,37.570931,을지로4가,497.0704866860409
100000395,N26,65,13,71,43,24,7,0,0,0,0,0,0,종로5가.광장시장,126.999606,37.570931,을지로4가,497.0704866860409
100000395,N15,74,25,96,46,33,20,0,0,0,0,0,0,종로5가.광장시장,126.999606,37.570931,을지로4가,497.0704866860409
100000395,N26,0,0,0,0,22,20,46,51,5,10,0,0,종로5가.광장시장,126.999606,37.570931,을지로4가,497.0704866860409
100000395,N62,0,0,0,0,39,52,44,33,8,20,0,0,종로5가.광장시장,126.999606,37.570931,을지로4가,497.0704866860409
100000395,N62,61,168,71,103,5,1,0,0,0,0,0,0,종로5가.광장시장,126.999606,37.570931,을지로4가,497.0704866860409
100000396,N15,42,34,214,181,106,188,0,0,0,0,0,0,종로6가.동대문종합시장,127.004464,37.57101,동대문역사문화공원,725.1583830901301
100000396,N26,0,0,142,171,158,193,0,0,0,0,0,0,종로6가.동대문종합시장,127.004464,37.57101,동대문역사문화공원,725.1583830901301
100000396,N15,0,0,0,0,75,68,116,150,70,71,0,0,종로6가.동대문종합시장,127.004464,37.57101,동대문역사문화공원,725.1583830901301
100000396,N26,0,0,0,0,0,0,200,132,128,87,0,0,종로6가.동대문종합시장,127.004464,37.57101,동대문역사문화공원,725.1583830901301
100000396,N62,43,9,167,104,47,54,0,0,0,0,0,0,종로6가.동대문종합시장,127.004464,37.57101,동대문역사문화공원,725.1583830901301
100000396,N62,0,0,0,0,36,43,77,72,36,47,0,0,종로6가.동대문종합시장,127.004464,37.57101,동대문역사문화공원,725.1583830901301
100000397,N15,0,0,0,0,49,43,108,106,48,57,0,0,종로6가.동대문종합시장,127.0057137364,37.5711272339,동대문역사문화공원,680.9597966239153
100000397,N26,0,0,0,0,66,26,138,71,33,18,0,0,종로6가.동대문종합시장,127.0057137364,37.5711272339,동대문역사문화공원,680.9597966239153
100000397,N15,112,51,199,105,84,51,0,0,0,0,0,0,종로6가.동대문종합시장,127.0057137364,37.5711272339,동대문역사문화공원,680.9597966239153
100000397,N26,63,19,139,59,75,14,0,0,0,0,0,0,종로6가.동대문종합시장,127.0057137364,37.5711272339,동대문역사문화공원,680.9597966239153
100000397,N62,0,0,0,0,127,122,118,192,15,28,0,0,종로6가.동대문종합시장,127.0057137364,37.5711272339,동대문역사문화공원,680.9597966239153
100000397,N62,141,195,181,315,0,2,0,0,0,0,0,0,종로6가.동대문종합시장,127.0057137364,37.5711272339,동대문역사문화공원,680.9597966239153
100000398,N26,0,0,222,442,523,561,0,0,0,0,0,0,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
100000398,N15,48,72,423,546,471,439,0,0,0,0,0,0,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
100000398,N15,0,0,0,0,133,82,522,388,422,181,0,0,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
100000398,N51,11,6,472,102,419,163,92,9,0,0,0,0,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
100000398,N51,0,0,0,0,0,0,266,70,358,88,328,54,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
100000398,N26,0,0,0,0,0,0,452,437,448,362,0,0,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
100000398,N13,0,0,0,0,66,69,571,342,511,228,0,0,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
100000398,N30,109,11,391,118,342,115,368,66,339,37,81,17,동대문역.흥인지문,127.013813,37.572449,동대문역사문화공원,866.5662684815514
101000001,N37,113,63,253,153,83,49,0,0,0,0,0,0,남대문세무서.서울백병원,126.9875299251,37.5649848069,을지로3가,401.96325510305104
101000001,N37,0,0,0,0,116,76,142,141,33,30,0,0,남대문세무서.서울백병원,126.9875299251,37.5649848069,을지로3가,401.96325510305104
101000002,N37,0,0,0,0,94,57,162,75,38,15,0,0,서울백병원.국가인권위.안중근활동터,126.9878515151,37.5643504711,을지로3가,408.00355088142567
101000002,N37,33,17,217,131,105,95,0,0,0,0,0,0,서울백병원.국가인권위.안중근활동터,126.9878515151,37.5643504711,을지로3가,408.00355088142567
101000004,N15,0,0,0,0,0,0,84,107,195,243,0,0,서울역버스환승센터,126.9725950761,37.5553889891,충정로(경기대입구),866.4402725876274
101000004,N15,331,27,449,114,118,81,0,0,0,0,0,0,서울역버스환승센터,126.9725950761,37.5553889891,충정로(경기대입구),866.4402725876274
101000004,N75,400,53,186,71,62,63,0,0,0,0,0,0,서울역버스환승센터,126.9725950761,37.5553889891,충정로(경기대입구),866.4402725876274
101000004,N75,0,0,0,0,25,33,56,53,31,93,0,0,서울역버스환승센터,126.9725950761,37.5553889891,충정로(경기대입구),866.4402725876274
101000005,N16,0,0,0,0,38,41,129,144,42,157,0,0,서울역버스환승센터,126.9727617448,37.5553876977,충정로(경기대입구),878.7819558104771
101000005,N16,147,54,187,270,159,111,0,0,0,0,0,0,서울역버스환승센터,126.9727617448,37.5553876977,충정로(경기대입구),878.7819558104771
101000005,N30,195,51,152,47,84,73,74,71,53,305,9,36,서울역버스환승센터,126.9727617448,37.5553876977,충정로(경기대입구),878.7819558104771
101000007,N15,117,33,104,124,56,46,0,0,0,0,0,0,서울역버스환승센터.강우규의거터,126.972926,37.555411,충정로(경기대입구),889.5388629219577
101000007,N75,0,0,0,0,21,23,40,76,65,148,2,7,서울역버스환승센터.강우규의거터,126.972926,37.555411,충정로(경기대입구),889.5388629219577
101000007,N15,0,0,0,0,49,38,37,70,84,139,0,0,서울역버스환승센터.강우규의거터,126.972926,37.555411,충정로(경기대입구),889.5388629219577
101000007,N75,221,72,208,75,59,51,0,0,0,0,0,0,서울역버스환승센터.강우규의거터,126.972926,37.555411,충정로(경기대입구),889.5388629219577
101000008,N75,65,50,87,74,39,49,0,0,0,0,0,0,숭례문,126.9737783904,37.5586388574,시청,559.0793485129709
101000008,N75,0,0,0,0,21,21,43,63,14,57,0,0,숭례문,126.9737783904,37.5586388574,시청,559.0793485129709
101000008,N15,0,0,0,0,11,2,127,51,96,135,0,0,숭례문,126.9737783904,37.5586388574,시청,559.0793485129709
101000008,N15,98,26,292,69,161,36,0,0,0,0,0,0,숭례문,126.9737783904,37.5586388574,시청,559.0793485129709
101000008,N30,15,76,9,40,28,42,31,19,6,148,0,9,숭례문,126.9737783904,37.5586388574,시청,559.0793485129709
101000009,N16,0,0,37,158,28,112,0,0,0,0,0,0,만리동고개,126.9626582054,37.551787064,아현,852.6553951592446
101000009,N16,0,0,0,0,0,0,67,57,159,73,9,16,만리동고개,126.9626582054,37.551787064,아현,852.6553951592446
101000010,N16,0,0,47,103,23,59,0,0,0,0,0,0,손기정체육공원입구,126.9662339013,37.5544459527,충정로(경기대입구),608.4508833944177
101000010,N16,0,0,0,0,0,0,34,50,24,28,0,5,손기정체육공원입구,126.9662339013,37.5544459527,충정로(경기대입구),608.4508833944177
101000011,N16,0,0,236,44,59,29,0,0,0,0,0,0,서울의료보건고등학교.서울역서부,126.968902,37.555848,충정로(경기대입구),584.1027806494792
101000011,N16,0,0,0,0,0,0,75,21,23,26,0,0,서울의료보건고등학교.서울역서부,126.968902,37.555848,충정로(경기대입구),584.1027806494792
101000013,N16,0,0,0,0,17,11,11,34,28,71,0,0,서울역서부,126.969212,37.557133,충정로(경기대입구),510.4034413398122
101000013,N16,59,9,130,102,36,31,0,0,0,0,0,0,서울역서부,126.969212,37.557133,충정로(경기대입구),510.4034413398122
101000014,N16,0,0,73,46,34,45,0,0,0,0,0,0,중림동교차로,126.9691354395,37.5583836266,충정로(경기대입구),440.168160285356
101000014,N16,0,0,0,0,0,0,15,23,12,17,0,0,중림동교차로,126.9691354395,37.5583836266,충정로(경기대입구),440.168160285356
101000015,N51,0,0,0,0,0,0,6,60,11,66,0,0,종근당.충정로역,126.964543,37.559648,충정로(경기대입구),13.011513933612209
101000015,N73,68,32,32,50,1,0,0,0,0,0,0,0,종근당.충정로역,126.964543,37.559648,충정로(경기대입구),13.011513933612209
101000015,N73,0,0,0,0,38,34,22,39,6,21,0,0,종근당.충정로역,126.964543,37.559648,충정로(경기대입구),13.011513933612209
101000015,N51,15,14,20,51,17,35,0,0,0,0,0,0,종근당.충정로역,126.964543,37.559648,충정로(경기대입구),13.011513933612209
101000015,N62,45,48,52,152,18,41,0,0,0,0,0,0,종근당.충정로역,126.964543,37.559648,충정로(경기대입구),13.011513933612209
101000015,N62,0,0,0,0,19,45,26,88,13,42,0,0,종근당.충정로역,126.964543,37.559648,충정로(경기대입구),13.011513933612209
101000021,N16,0,0,51,20,31,13,0,0,0,0,0,0,염천교,126.973113,37.559869,시청,449.23979339475176
101000021,N16,0,0,0,0,0,0,14,19,8,11,0,1,염천교,126.973113,37.559869,시청,449.23979339475176
101000027,N15,15,32,109,157,49,56,0,0,0,0,0,0,숭례문,126.9740436876,37.5584195299,시청,577.9103391557577
101000027,N15,0,0,0,0,30,57,48,39,20,48,0,0,숭례문,126.9740436876,37.5584195299,시청,577.9103391557577
101000027,N75,0,0,0,0,35,8,59,31,59,28,1,3,숭례문,126.9740436876,37.5584195299,시청,577.9103391557577
101000027,N75,39,40,74,44,97,47,0,0,0,0,0,0,숭례문,126.9740436876,37.5584195299,시청,577.9103391557577
101000027,N16,27,53,89,263,50,121,0,0,0,0,0,0,숭례문,126.9740436876,37.5584195299,시청,577.9103391557577
101000027,N16,0,0,0,0,0,0,49,121,51,196,0,0,숭례문,126.9740436876,37.5584195299,시청,577.9103391557577
101000027,N30,26,2,105,5,40,4,45,6,47,4,9,2,숭례문,126.9740436876,37.5584195299,시청,577.9103391557577
101000032,N15,0,0,0,0,13,1,112,60,49,90,0,0,북창동.남대문시장,126.978282,37.56123,시청,369.0008909727054
101000032,N15,82,38,125,65,96,55,0,0,0,0,0,0,북창동.남대문시장,126.978282,37.56123,시청,369.0008909727054
101000032,N30,5,43,3,20,29,47,23,32,5,44,0,0,북창동.남대문시장,126.978282,37.56123,시청,369.0008909727054
101000033,N75,71,22,80,57,91,70,0,0,0,0,0,0,시청앞,126.976443,37.562197,시청,180.94773970657235
101000033,N75,0,0,0,0,26,22,30,34,36,53,0,2,시청앞,126.976443,37.562197,시청,180.94773970657235
101000033,N16,28,10,81,65,34,40,0,0,0,0,0,0,시청앞,126.976443,37.562197,시청,180.94773970657235
101000033,N16,0,0,0,0,0,0,53,35,51,55,0,0,시청앞,126.976443,37.562197,시청,180.94773970657235
101000034,N75,81,26,53,50,24,14,0,0,0,0,0,0,삼성본관앞,126.9759075283,37.5620517519,시청,173.85899789293592
101000034,N75,0,0,0,0,18,8,29,42,42,43,0,0,삼성본관앞,126.9759075283,37.5620517519,시청,173.85899789293592
101000034,N16,13,1,296,9,122,6,0,0,0,0,0,0,삼성본관앞,126.9759075283,37.5620517519,시청,173.85899789293592
101000034,N16,0,0,0,0,0,0,80,3,77,8,0,0,삼성본관앞,126.9759075283,37.5620517519,시청,173.85899789293592
101000036,N51,16,43,58,46,25,49,0,0,0,0,0,0,서소문,126.974652,37.563191,시청,66.63437428421035
101000036,N73,0,0,0,0,22,24,14,24,13,14,0,0,서소문,126.974652,37.563191,시청,66.63437428421035
101000036,N51,0,0,0,0,0,0,21,29,10,109,0,0,서소문,126.974652,37.563191,시청,66.63437428421035
101000036,N73,61,36,53,52,5,7,0,0,0,0,0,0,서소문,126.974652,37.563191,시청,66.63437428421035
101000036,N62,41,70,59,111,28,26,0,0,0,0,0,0,서소문,126.974652,37.563191,시청,66.63437428421035
101000036,N62,0,0,0,0,22,55,27,76,11,15,0,0,서소문,126.974652,37.563191,시청,66.63437428421035
101000038,N73,0,0,0,0,0,0,15,49,10,73,0,5,시청.서소문청사,126.9749539314,37.5635248407,시청,28.031600401309472
101000038,N51,46,4,124,15,56,2,0,0,0,0,0,0,시청.서소문청사,126.9749539314,37.5635248407,시청,28.031600401309472
101000038,N73,22,32,35,62,25,97,0,0,0,0,0,0,시청.서소문청사,126.9749539314,37.5635248407,시청,28.031600401309472
101000038,N51,0,0,0,0,38,1,36,27,12,25,0,0,시청.서소문청사,126.9749539314,37.5635248407,시청,28.031600401309472
101000038,N62,87,74,142,176,39,24,0,0,0,0,0,0,시청.서소문청사,126.9749539314,37.5635248407,시청,28.031600401309472
101000039,N51,0,0,0,0,0,0,48,22,21,48,0,5,서울신문사,126.9773647051,37.5683632936,용답,220.99969222261768
101000039,N51,19,17,45,27,55,33,0,0,0,0,0,0,서울신문사,126.9773647051,37.5683632936,용답,220.99969222261768
101000040,N15,44,18,317,155,246,80,0,0,0,0,0,0,우리은행종로지점,126.9829289124,37.5675190047,을지로입구,171.7821999492211
101000040,N15,0,0,0,0,65,54,89,93,107,106,0,0,우리은행종로지점,126.9829289124,37.5675190047,을지로입구,171.7821999492211
101000040,N31,0,0,0,0,0,0,28,37,42,73,11,19,우리은행종로지점,126.9829289124,37.5675190047,을지로입구,171.7821999492211
101000040,N31,0,0,203,111,92,108,2,15,0,0,0,0,우리은행종로지점,126.9829289124,37.5675190047,을지로입구,171.7821999492211
101000040,N62,93,71,239,334,28,99,0,0,0,0,0,0,우리은행종로지점,126.9829289124,37.5675190047,을지로입구,171.7821999492211
101000040,N62,0,0,0,0,46,67,100,166,16,51,0,0,우리은행종로지점,126.9829289124,37.5675190047,을지로입구,171.7821999492211
101000041,N31,0,0,0,0,27,7,25,12,7,11,0,0,롯데백화점,126.982205,37.56451,을지로입구,168.25246307488078
101000041,N15,0,0,0,0,23,7,82,51,29,67,0,0,롯데백화점,126.982205,37.56451,을지로입구,168.25246307488078
101000041,N15,113,19,282,44,236,28,0,0,0,0,0,0,롯데백화점,126.982205,37.56451,을지로입구,168.25246307488078
101000041,N31,97,17,75,15,0,0,0,0,0,0,0,0,롯데백화점,126.982205,37.56451,을지로입구,168.25246307488078
101000041,N30,22,27,7,16,7,26,1,14,4,116,0,1,롯데백화점,126.982205,37.56451,을지로입구,168.25246307488078
101000042,N30,2,8,0,4,2,20,3,5,5,13,0,1,해운센터.롯데영프라자,126.9815478394,37.5628907847,을지로입구,356.47005764745
101000043,N15,33,10,199,69,157,57,0,0,0,0,0,0,롯데영프라자,126.982008,37.562885,을지로입구,349.0433798451762
101000043,N15,0,0,0,0,53,38,89,55,35,135,0,0,롯데영프라자,126.982008,37.562885,을지로입구,349.0433798451762
101000043,N31,0,0,0,0,0,0,17,54,7,80,30,7,롯데영프라자,126.982008,37.562885,을지로입구,349.0433798451762
101000043,N31,0,0,137,115,100,94,8,18,0,0,0,0,롯데영프라자,126.982008,37.562885,을지로입구,349.0433798451762
101000043,N30,32,0,94,4,33,1,33,1,9,1,20,1,롯데영프라자,126.982008,37.562885,을지로입구,349.0433798451762
101000045,N31,0,0,0,0,32,13,36,6,6,3,0,0,신세계백화점,126.981432,37.561128,을지로입구,549.7682016364703
101000045,N31,41,24,103,23,0,0,0,0,0,0,0,0,신세계백화점,126.981432,37.561128,을지로입구,549.7682016364703
101000046,N16,49,61,77,224,35,89,0,0,0,0,0,0,남대문시장.회현역,126.9777650546,37.5582675237,시청,624.6740254469346
101000046,N16,0,0,0,0,0,0,82,121,57,158,0,0,남대문시장.회현역,126.9777650546,37.5582675237,시청,624.6740254469346
101000047,N16,0,0,0,0,78,10,184,134,130,87,0,0,남대문시장.회현역,126.9784645011,37.5584920257,시청,626.7089975482904
101000047,N16,45,15,228,38,171,20,0,0,0,0,0,0,남대문시장.회현역,126.9784645011,37.5584920257,시청,626.7089975482904
101000048,N31,25,44,51,42,0,2,0,0,0,0,0,0,남산3호터널,126.98274,37.558312,을지로입구,853.1891432197581
101000048,N31,0,0,0,0,10,28,19,35,10,8,0,0,남산3호터널,126.98274,37.558312,을지로입구,853.1891432197581
101000049,N31,0,6,35,120,12,114,0,20,0,0,0,0,남산3호터널.서울애니메이션센터,126.9826359346,37.5595260891,을지로입구,718.3302093405792
101000049,N31,0,0,0,0,0,0,0,54,1,60,3,7,남산3호터널.서울애니메이션센터,126.9826359346,37.5595260891,을지로입구,718.3302093405792
101000050,N16,0,0,0,0,20,10,54,48,48,32,0,0,명동역4번출구,126.984917,37.560657,을지로입구,628.0383970250216
101000050,N16,95,46,266,84,89,47,0,0,0,0,0,0,명동역4번출구,126.984917,37.560657,을지로입구,628.0383970250216
101000052,N16,77,35,191,121,58,45,0,0,0,0,0,0,퇴계로3가.한옥마을.한국의집,126.9917771969,37.5612508237,을지로3가,559.5113992299545
101000052,N16,0,0,0,0,4,1,64,64,66,119,0,0,퇴계로3가.한옥마을.한국의집,126.9917771969,37.5612508237,을지로3가,559.5113992299545
101000053,N16,0,0,0,0,36,7,138,33,69,48,0,0,퇴계로3가.한옥마을.한국의집,126.99241,37.560902,을지로3가,600.868036565988
101000053,N16,38,20,124,113,107,41,0,0,0,0,0,0,퇴계로3가.한옥마을.한국의집,126.99241,37.560902,을지로3가,600.868036565988
101000054,N16,0,0,0,0,33,9,154,53,95,17,0,0,충무로역2번출구.대한극장앞,126.994728,37.561238,을지로3가,618.714507576595
101000054,N16,56,13,230,81,165,42,0,0,0,0,0,0,충무로역2번출구.대한극장앞,126.994728,37.561238,을지로3가,618.714507576595
101000055,N16,94,38,221,143,102,76,0,0,0,0,0,0,충무로역8번출구.대한극장앞,126.9964921507,37.5620371603,을지로4가,527.6701969577667
101000055,N16,0,0,0,0,18,9,101,63,72,82,0,0,충무로역8번출구.대한극장앞,126.9964921507,37.5620371603,을지로4가,527.6701969577667
101000057,N73,0,0,0,0,54,44,33,40,39,31,0,0,을지로입구.로얄호텔,126.9853902774,37.5658757422,을지로입구,249.62225022135357
101000057,N73,284,64,145,40,82,33,0,0,0,0,0,0,을지로입구.로얄호텔,126.9853902774,37.5658757422,을지로입구,249.62225022135357
101000057,N30,69,4,237,12,42,2,72,5,23,1,19,4,을지로입구.로얄호텔,126.9853902774,37.5658757422,을지로입구,249.62225022135357
101000058,N73,0,0,0,0,0,0,71,33,22,146,0,0,을지로입구.시청입구,126.9811712097,37.5661382638,을지로입구,124.46862631417133
101000058,N73,42,32,128,65,131,81,0,0,0,0,0,0,을지로입구.시청입구,126.9811712097,37.5661382638,을지로입구,124.46862631417133
101000058,N62,161,41,257,71,57,22,0,0,0,0,0,0,을지로입구.시청입구,126.9811712097,37.5661382638,을지로입구,124.46862631417133
101000059,N73,0,0,0,0,0,0,36,27,31,125,0,0,을지로2가.기업은행본점.서울노동청,126.9865233528,37.566246226,을지로입구,350.4414526757428
101000059,N73,46,19,88,42,79,51,0,0,0,0,0,0,을지로2가.기업은행본점.서울노동청,126.9865233528,37.566246226,을지로입구,350.4414526757428
101000060,N73,0,0,0,0,36,32,38,21,31,2,0,0,을지로2가.파인에비뉴,126.98867,37.566072,을지로3가,275.22706513926636
101000060,N73,99,25,40,21,27,14,0,0,0,0,0,0,을지로2가.파인에비뉴,126.98867,37.566072,을지로3가,275.22706513926636
101000060,N30,27,1,96,5,42,2,49,8,16,4,5,1,을지로2가.파인에비뉴,126.98867,37.566072,을지로3가,275.22706513926636
101000061,N73,0,0,0,0,0,0,93,36,36,61,0,0,을지로3가,126.990263,37.566375,을지로3가,133.72189860115685
101000061,N73,104,40,288,52,220,34,0,0,0,0,0,0,을지로3가,126.990263,37.566375,을지로3가,133.72189860115685
101000062,N73,0,0,0,0,112,33,55,28,19,12,0,0,을지로3가,126.9913276421,37.5661205237,을지로3가,43.70735742634312
101000062,N73,140,35,111,46,94,36,0,0,0,0,0,0,을지로3가,126.9913276421,37.5661205237,을지로3가,43.70735742634312
101000062,N30,63,3,209,16,91,3,109,19,20,4,17,6,을지로3가,126.9913276421,37.5661205237,을지로3가,43.70735742634312
101000063,N73,0,0,0,0,0,0,21,13,18,44,0,0,을지로4가,126.995933,37.566687,을지로4가,193.57499225507442
101000063,N73,22,25,58,64,36,28,0,0,0,0,0,0,을지로4가,126.995933,37.566687,을지로4가,193.57499225507442
